id,mat_id,name,category,category_full,rho_bulk,rho_min,rho_max,rho_vib,rho_sc_tm3,flowability,flowability_raw,angle_repose,angle_surcharge,angle_internal_friction,wall_friction_deg,cohesion,bridging_risk,flow_regime,moisture_pct,temp_max,abr_code,abr_text,particle_class,size_code,particle_size_mm,Leq_default,Ceff_default,vfi,bucket_fill_factor,stream_spread_factor,Km,hazard_codes,lambda_ref,fill_max,cema_cls,cema_code,flags,confidence,source,note,app,custom
450,sugar,Sugar,GRAIN,Agriculture,800.0,700.0,900.0,,0.8,4,5,35.0,,,,0.3,0.3,funnel_flow,0.5,60.0,1,Low,A100,,,,,,,,,,1.3,0.4,I,,,0.9,engineered,Granulated sugar,"[""conv"", ""mix"", ""dry"", ""sc""]",0
451,phosphate_rock,Phosphate Rock,MIN,Mining,1500.0,1320.0,1680.0,1362.0,1.5,4,4,40.0,20.0,40.0,24.0,0.6,0.3,funnel_flow,1.0,150.0,5,High,B6,C,,10.0,1.2,,0.7,,1.3,,1.7,0.3,III,,,0.9,engineered,Ground phosphate,"[""conv"", ""mix"", ""dry"", ""sc"", ""be""]",0
452,wood_chips,Wood Chips,GRAIN,Agriculture,250.0,220.0,280.0,290.0,0.25,4,4,45.0,22.0,42.0,24.0,0.1,0.3,funnel_flow,35.0,100.0,1,Low,B6,E,,8.0,1.15,,0.65,,1.1,"B6,B11",1.4,0.4,I,,,0.9,engineered,Typical wood chips,"[""conv"", ""mix"", ""dry"", ""sc"", ""be""]",0
453,alumina,Alumina,MIN,Mining,900.0,790.0,1010.0,,0.9,3,3,45.0,,,,1.5,0.3,funnel_flow,0.5,400.0,5,High,A200,,,,,,,,,,1.8,0.25,III,,,0.9,engineered,Calcined alumina,"[""conv"", ""mix"", ""dry"", ""sc""]",0
454,iron_ore,Iron Ore,MIN,Mining,2200.0,1940.0,2460.0,,2.2,4,6,40.0,,,,0.3,0.3,funnel_flow,2.0,300.0,5,High,B6,,,,,,,,,,1.9,0.25,IV,,,0.9,engineered,Iron ore fines,"[""conv"", ""mix"", ""dry"", ""sc""]",0
455,clinker,Clinker,CONST,Construction,1500.0,1320.0,1680.0,,1.5,4,7,35.0,,,,0.1,0.3,funnel_flow,0.5,300.0,5,High,B6,,,,,,,,,,1.7,0.25,III,,,0.9,engineered,Cement clinker,"[""conv"", ""mix"", ""dry"", ""sc""]",0
456,potash_mop,Potash (MOP),MIN,Mining,1100.0,970.0,1230.0,,1.1,4,7,30.0,,,,0.2,0.3,funnel_flow,0.5,100.0,1,Low,A100,,,,,,,,,,1.4,0.35,II,,,0.9,engineered,Muriate of potash,"[""conv"", ""mix"", ""dry"", ""sc""]",0
457,silica_sand,Silica Sand,CONST,Construction,1600.0,1410.0,1790.0,1602.0,1.6,4,8,35.0,15.0,37.0,18.0,0.0,0.3,funnel_flow,0.5,300.0,5,High,A100,A,,9.0,1.25,,0.75,,1.2,B8,1.8,0.3,IV,,,0.9,engineered,Industrial silica sand,"[""conv"", ""mix"", ""dry"", ""sc"", ""be""]",0
458,soybean_meal,Soybean Meal,GRAIN,Agriculture,620.0,550.0,690.0,,0.62,4,4,42.0,,,,0.6,0.3,funnel_flow,12.0,80.0,1,Low,A100,,,,,,,,,,1.3,0.4,I,,,0.9,engineered,Soybean meal,"[""conv"", ""mix"", ""dry"", ""sc""]",0
459,activated_carbon,Activated Carbon,CHEM,Chemicals,400.0,350.0,450.0,257.0,0.4,4,5,40.0,20.0,40.0,22.0,0.3,0.3,funnel_flow,5.0,200.0,1,Low,A100,A,,8.0,1.2,,0.65,,1.1,"B10,B11",1.5,0.3,I,,,0.9,engineered,Granular activated carbon,"[""conv"", ""mix"", ""dry"", ""sc"", ""be""]",0
460,bentonite,Bentonite,MIN,Mining,950.0,840.0,1060.0,,0.95,2,2,45.0,,,,2.5,0.3,funnel_flow,8.0,150.0,3,Medium,A200,,,,,,,,,,1.7,0.3,II,,,0.9,engineered,Activated bentonite,"[""conv"", ""mix"", ""dry"", ""sc""]",0
461,glass_cullet,Glass Cullet,CONST,Construction,1500.0,1320.0,1680.0,,1.5,4,8,30.0,,,,0.0,0.3,funnel_flow,0.5,400.0,5,High,B6,,,,,,,,,,1.8,0.25,IV,,,0.9,engineered,Recycled glass,"[""conv"", ""mix"", ""dry"", ""sc""]",0
462,urea_granules,Urea Granules,CHEM,Chemicals,800.0,700.0,900.0,,0.8,4,7,28.0,,,,0.2,0.3,funnel_flow,0.3,60.0,1,Low,A100,,,,,,,,,,1.3,0.4,I,,,0.9,engineered,Granular urea,"[""conv"", ""mix"", ""dry"", ""sc""]",0
463,rock_salt,Rock Salt,MIN,Mining,1300.0,1140.0,1460.0,1362.0,1.3,2,2,35.0,17.0,37.0,22.0,0.5,0.3,funnel_flow,0.5,80.0,3,Medium,B6,C,,8.0,1.2,,0.75,,1.1,B4,1.55,0.3,II,,,0.9,engineered,"Rock salt, crushed","[""conv"", ""mix"", ""dry"", ""sc"", ""be""]",0
464,titanium_dioxide,Titanium Dioxide,CHEM,Chemicals,1000.0,880.0,1120.0,1090.0,1.0,2,2,50.0,22.0,44.0,26.0,3.0,0.3,funnel_flow,0.1,200.0,3,Medium,A200,A,,9.0,1.25,,0.6,,1.2,B8,1.9,0.25,II,,,0.9,engineered,TiO2 powder,"[""conv"", ""mix"", ""dry"", ""sc"", ""be""]",0
465,clinker_cement,Clinker (cement),CONST,Construction,1500.0,1350.0,1650.0,1442.0,1.5,3,3,35.0,25.0,48.0,28.0,0.1,0.2,mass_flow,0.5,300.0,5,High,D3,E,,12.0,1.3,,0.65,,1.5,B8,1.7,0.25,III,,,0.92,engineered,"Cement clinker — hard angular, Very abrasive","[""conv"", ""sc"", ""be""]",0
466,chalk_powder,Chalk powder,CONST,Construction,1200.0,1050.0,1350.0,,1.2,3,3,40.0,,,,0.8,0.4,funnel_flow,2.0,150.0,3,Medium,A40,,,,,,,,,,1.5,0.3,II,,,0.85,engineered,Ground chalk limestone,"[""conv"", ""mix"", ""sc""]",0
467,kaolin_clay,Kaolin clay,CHEM,Chemicals,1000.0,850.0,1150.0,,1.0,4,4,45.0,,,,3.5,0.8,cohesive_flow,15.0,200.0,1,Low,A200,,,,,,,,,,1.6,0.25,II,,,0.85,engineered,"Kaolin clay — cohesive, light","[""conv"", ""sc""]",0
468,bentonite_dry,Bentonite dry,MIN,Mining,850.0,720.0,980.0,,0.85,4,4,50.0,,,,4.0,0.9,cohesive_flow,8.0,200.0,1,Low,A200,,,,,,,,,,1.8,0.25,II,,,0.85,engineered,Dry bentonite clay,"[""conv"", ""sc""]",0
469,talc_powder,Talc powder,CHEM,Chemicals,1100.0,950.0,1250.0,,1.1,2,2,30.0,,,,0.3,0.2,mass_flow,0.5,400.0,1,Low,A200,,,,,,,,,,1.4,0.3,I,,,0.88,engineered,Talc powder — free-flowing mineral,"[""conv"", ""feed"", ""sc""]",0
470,graphite_powder,Graphite powder,CHEM,Chemicals,650.0,550.0,750.0,449.0,0.65,3,3,38.0,22.0,44.0,26.0,1.0,0.3,funnel_flow,0.5,500.0,1,Low,A200,A,,9.0,1.2,,0.6,,1.2,"B8,B10,B11",1.9,0.25,II,,,0.82,engineered,"Graphite powder — light, lubricating","[""conv"", ""sc"", ""be""]",0
471,coke_petroleum,Coke petroleum,MIN,Mining,850.0,720.0,980.0,,0.85,2,2,35.0,,,,0.5,0.3,funnel_flow,8.0,200.0,3,Medium,B6,,,,,,,,,,1.5,0.3,II,,,0.88,engineered,"Petroleum coke, calcined or green","[""conv"", ""sc""]",0
472,slag_granulated,Slag granulated,CONST,Construction,1200.0,1050.0,1350.0,,1.2,3,3,35.0,,,,0.8,0.4,funnel_flow,10.0,100.0,5,High,B6,,,,,,,,,,1.6,0.3,III,,,0.82,engineered,Granulated blast furnace slag,"[""conv"", ""sc""]",0
473,sulphur_crushed,Sulphur crushed,CHEM,Chemicals,1300.0,1150.0,1450.0,,1.3,2,2,28.0,,,,0.1,0.1,mass_flow,0.1,100.0,1,Low,B6,,,,,,,,,,1.2,0.3,I,,,0.9,engineered,"Crushed sulphur — free flowing, low temp limit","[""conv"", ""sc""]",0
474,alumina_calcined,Alumina calcined,CHEM,Chemicals,1000.0,880.0,1120.0,,1.0,3,3,40.0,,,,0.5,0.4,funnel_flow,0.5,600.0,5,High,A40,,,,,,,,,,1.6,0.25,III,,,0.88,engineered,Calcined alumina — very abrasive fine powder,"[""conv"", ""sc""]",0
475,chrome_ore,Chrome ore,MIN,Mining,2000.0,1750.0,2250.0,2243.0,2.0,3,3,38.0,20.0,42.0,26.0,0.5,0.3,funnel_flow,5.0,200.0,7,Very High,B6,C,,11.0,1.25,,0.7,,1.4,,1.8,0.25,IV,,,0.82,engineered,"Chrome ore — very dense, highly abrasive","[""conv"", ""sc"", ""be""]",0
476,manganese_ore,Manganese ore,MIN,Mining,2100.0,1850.0,2350.0,2163.0,2.1,3,3,38.0,18.0,40.0,24.0,0.5,0.3,funnel_flow,5.0,200.0,7,Very High,B6,C,,10.0,1.25,,0.7,,1.3,,1.9,0.25,IV,,,0.82,engineered,Manganese ore — very dense and abrasive,"[""conv"", ""sc"", ""be""]",0
477,perlite_expanded,Perlite expanded,CONST,Construction,100.0,80.0,120.0,,0.1,2,2,28.0,,,,0.2,0.2,mass_flow,0.5,300.0,3,Medium,A40,,,,,,,,,,2.2,0.25,I,,,0.8,engineered,"Expanded perlite — ultra-light, dusty","[""conv"", ""sc""]",0
478,vermiculite_expanded,Vermiculite expanded,CONST,Construction,150.0,120.0,180.0,,0.15,2,2,25.0,,,,0.2,0.1,mass_flow,1.0,500.0,1,Low,A40,,,,,,,,,,2.0,0.3,I,,,0.8,engineered,Expanded vermiculite — very light insulation aggregate,"[""conv"", ""sc""]",0
479,feldspar_powder,Feldspar powder,MIN,Mining,1400.0,1250.0,1550.0,,1.4,2,2,32.0,,,,0.4,0.3,funnel_flow,1.0,300.0,3,Medium,A40,,,,,,,,,,1.5,0.3,II,,,0.82,engineered,Ground feldspar — ceramics raw material,"[""conv"", ""sc""]",0
480,soda_ash_light,Soda ash light,CHEM,Chemicals,550.0,480.0,620.0,,0.55,3,3,38.0,,,,0.8,0.5,cohesive_flow,0.5,200.0,1,Low,A200,,,,,,,,,,1.8,0.25,II,,,0.88,engineered,Light soda ash (sodium carbonate) — hygroscopic,"[""conv"", ""feed"", ""sc""]",0
481,soda_ash_dense,Soda ash dense,CHEM,Chemicals,1100.0,950.0,1250.0,,1.1,2,2,30.0,,,,0.3,0.2,funnel_flow,0.5,200.0,1,Low,A40,,,,,,,,,,1.6,0.3,I,,,0.88,engineered,Dense soda ash (sodium carbonate),"[""conv"", ""feed"", ""sc""]",0
482,crushed_aggregate,Crushed aggregate,CONST,Construction,1600.0,1400.0,1800.0,,1.6,2,2,35.0,,,,0.2,0.2,mass_flow,5.0,100.0,7,Very High,D3,,,,,,,,,,1.7,0.3,IV,,,0.88,engineered,Crushed stone aggregate,"[""conv"", ""sc""]",0
483,zinc_concentrate,Zinc concentrate,MIN,Mining,2800.0,2500.0,3100.0,,2.8,4,4,42.0,,,,3.0,0.7,cohesive_flow,10.0,200.0,5,High,A200,,,,,,,,,,1.8,0.25,III,,,0.82,engineered,"Zinc sulphide concentrate — dense, cohesive when wet","[""conv"", ""sc""]",0
484,calcium_carbonate,Calcium carbonate,CHEM,Chemicals,1200.0,1050.0,1350.0,,1.2,3,3,38.0,,,,0.5,0.3,funnel_flow,0.5,300.0,1,Low,A200,,,,,,,,,,1.4,0.3,II,,,0.88,engineered,"Ground calcium carbonate (GCC) — paints, coatings","[""conv"", ""feed"", ""sc""]",0
485,wheat,Wheat,GRAIN,Agriculture,769.0,,833.0,833.0,,2,2,28.0,10.0,30.0,18.0,0.1,,,12.0,,1,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
486,corn,Corn (Maize),GRAIN,Agriculture,720.0,,785.0,785.0,,2,2,25.0,5.0,28.0,16.0,0.1,,,14.0,,1,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
487,soybeans,Soybeans,GRAIN,Agriculture,769.0,,800.0,800.0,,2,2,29.0,12.0,31.0,18.0,0.1,,,13.0,,1,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
488,rice_rough,Rice (rough),GRAIN,Agriculture,577.0,,625.0,625.0,,3,3,38.0,20.0,40.0,24.0,0.1,,,14.0,,2,Low,,B,,8.0,1.15,,0.75,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
489,rice_white,Rice (milled/white),GRAIN,Agriculture,801.0,,865.0,865.0,,2,2,30.0,15.0,32.0,18.0,0.1,,,13.0,,1,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
490,barley,Barley,GRAIN,Agriculture,609.0,,673.0,673.0,,2,2,25.0,8.0,28.0,16.0,0.1,,,12.0,,1,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
491,oats,Oats,GRAIN,Agriculture,432.0,,480.0,480.0,,2,2,28.0,12.0,30.0,16.0,0.1,,,12.0,,1,Low,,B,,7.0,1.15,,0.75,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
492,rye,Rye,GRAIN,Agriculture,705.0,,769.0,769.0,,2,2,27.0,10.0,29.0,16.0,0.1,,,12.0,,1,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
493,sorghum,Sorghum,GRAIN,Agriculture,721.0,,785.0,785.0,,2,2,30.0,12.0,32.0,18.0,0.1,,,12.0,,1,Low,,A,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
494,millet,Millet,GRAIN,Agriculture,769.0,,833.0,833.0,,2,2,26.0,8.0,28.0,16.0,0.1,,,12.0,,1,Low,,A,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
495,sunflower,Sunflower Seeds,GRAIN,Agriculture,353.0,,400.0,400.0,,3,3,36.0,18.0,38.0,20.0,0.1,,,8.0,,1,Low,,B,,8.0,1.15,,0.75,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
496,cottonseed,Cottonseed,GRAIN,Agriculture,561.0,,625.0,625.0,,3,3,35.0,16.0,37.0,20.0,0.1,,,8.0,,1,Low,,B,,8.0,1.15,,0.75,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
497,peanuts,Peanuts (shelled),GRAIN,Agriculture,545.0,,609.0,609.0,,2,2,30.0,14.0,32.0,18.0,0.1,,,7.0,,1,Low,,B,,7.0,1.15,,0.75,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
498,coffee_beans,Coffee Beans (green),GRAIN,Agriculture,561.0,,625.0,625.0,,2,2,30.0,14.0,32.0,18.0,0.1,,,10.0,,1,Low,,B,,7.0,1.15,,0.75,,1.0,B11,,,,,,0.85,be_internal,,"[""be""]",0
499,cocoa_beans,Cocoa Beans,GRAIN,Agriculture,593.0,,641.0,641.0,,2,2,28.0,10.0,30.0,16.0,0.1,,,7.0,,2,Low,,B,,7.0,1.15,,0.75,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
500,flaxseed,Flaxseed (Linseed),GRAIN,Agriculture,721.0,,785.0,785.0,,2,2,25.0,8.0,27.0,14.0,0.1,,,8.0,,1,Low,,A,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
501,canola,Canola (Rapeseed),GRAIN,Agriculture,673.0,,737.0,737.0,,2,2,25.0,8.0,27.0,14.0,0.1,,,8.0,,1,Low,,A,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
502,sesame,Sesame Seeds,GRAIN,Agriculture,625.0,,689.0,689.0,,2,2,26.0,10.0,28.0,14.0,0.1,,,7.0,,1,Low,,A,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
503,lentils,Lentils,GRAIN,Agriculture,737.0,,801.0,801.0,,2,2,28.0,12.0,30.0,16.0,0.1,,,12.0,,1,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
504,chickpeas,Chickpeas,GRAIN,Agriculture,769.0,,833.0,833.0,,2,2,26.0,10.0,28.0,16.0,0.1,,,12.0,,1,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
505,peas_dry,Peas (dry),GRAIN,Agriculture,753.0,,817.0,817.0,,2,2,25.0,8.0,27.0,16.0,0.1,,,12.0,,1,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
506,beans_dry,"Beans (dry, various)",GRAIN,Agriculture,801.0,,865.0,865.0,,2,2,27.0,10.0,29.0,16.0,0.1,,,12.0,,1,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
507,malt_dry,Malt (dry),GRAIN,Agriculture,529.0,,577.0,577.0,,3,3,35.0,18.0,37.0,20.0,0.1,,,5.0,,1,Low,,B,,8.0,1.15,,0.75,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
508,malt_wet,Malt (wet/green),GRAIN,Agriculture,625.0,,689.0,689.0,,3,3,38.0,20.0,40.0,22.0,0.3,,,25.0,,1,Low,,B,,8.0,1.2,,0.65,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
509,rapeseed,Rapeseed,GRAIN,Agriculture,673.0,,737.0,737.0,,2,2,24.0,6.0,26.0,14.0,0.1,,,8.0,,1,Low,,A,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
510,triticale,Triticale,GRAIN,Agriculture,689.0,,753.0,753.0,,2,2,28.0,10.0,30.0,16.0,0.1,,,12.0,,1,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
511,buckwheat,Buckwheat,GRAIN,Agriculture,625.0,,689.0,689.0,,2,2,27.0,10.0,29.0,16.0,0.1,,,12.0,,1,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
512,spelt,Spelt,GRAIN,Agriculture,609.0,,673.0,673.0,,2,2,28.0,10.0,30.0,16.0,0.1,,,12.0,,1,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
513,lupins,Lupins (seeds),GRAIN,Agriculture,721.0,,785.0,785.0,,2,2,26.0,8.0,28.0,16.0,0.1,,,10.0,,1,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
514,safflower,Safflower Seeds,GRAIN,Agriculture,577.0,,641.0,641.0,,2,2,32.0,14.0,34.0,18.0,0.1,,,7.0,,1,Low,,B,,7.0,1.15,,0.75,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
515,flour_wheat,Flour (wheat),FOOD,Food,561.0,,641.0,641.0,,4,4,42.0,22.0,44.0,26.0,0.4,,,12.0,,2,Low,,A,,9.0,1.2,,0.55,,1.2,"B1,B11",,,,,,0.85,be_internal,,"[""be""]",0
516,corn_meal,Corn Meal,FOOD,Food,609.0,,689.0,689.0,,4,4,40.0,20.0,42.0,24.0,0.3,,,12.0,,2,Low,,A,,9.0,1.2,,0.6,,1.1,"B1,B11",,,,,,0.85,be_internal,,"[""be""]",0
517,starch_corn,Starch (corn),FOOD,Food,641.0,,737.0,737.0,,4,4,42.0,22.0,44.0,26.0,0.4,,,10.0,,2,Low,,A,,9.0,1.2,,0.55,,1.2,"B1,B11",,,,,,0.85,be_internal,,"[""be""]",0
518,sugar_gran,Sugar (granulated),FOOD,Food,849.0,,961.0,961.0,,2,2,35.0,15.0,38.0,18.0,0.1,,,0.5,,1,Low,,A,,7.0,1.15,,0.8,,1.0,"B8,B11",,,,,,0.85,be_internal,,"[""be""]",0
519,sugar_powder,Sugar (icing/powder),FOOD,Food,641.0,,769.0,769.0,,4,4,45.0,25.0,47.0,28.0,0.5,,,0.3,,1,Low,,A,,9.0,1.2,,0.55,,1.2,"B1,B8,B11",,,,,,0.85,be_internal,,"[""be""]",0
520,milk_powder,Milk Powder (dried),FOOD,Food,481.0,,561.0,561.0,,4,4,38.0,20.0,40.0,24.0,0.4,,,3.0,,1,Low,,A,,8.0,1.2,,0.6,,1.1,"B1,B8",,,,,,0.85,be_internal,,"[""be""]",0
521,coffee_ground,Coffee (ground/roasted),FOOD,Food,385.0,,433.0,433.0,,3,3,40.0,22.0,42.0,24.0,0.4,,,7.0,,2,Low,,A,,8.0,1.2,,0.6,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
522,cocoa_powder,Cocoa Powder,FOOD,Food,481.0,,561.0,561.0,,4,4,43.0,25.0,45.0,26.0,0.5,,,3.0,,2,Low,,A,,9.0,1.2,,0.55,,1.2,"B8,B11",,,,,,0.85,be_internal,,"[""be""]",0
523,bran,Bran (wheat/rice),FOOD,Food,257.0,,289.0,289.0,,3,3,38.0,20.0,40.0,22.0,0.2,,,12.0,,1,Low,,A,,8.0,1.15,,0.65,,1.1,B11,,,,,,0.85,be_internal,,"[""be""]",0
524,dried_milk,Dried Milk (skim/whole),FOOD,Food,481.0,,545.0,545.0,,4,4,40.0,22.0,42.0,26.0,0.4,,,3.0,,1,Low,,A,,9.0,1.2,,0.55,,1.2,"B1,B8",,,,,,0.85,be_internal,,"[""be""]",0
525,citric_acid,Citric Acid,FOOD,Food,769.0,,865.0,865.0,,4,4,40.0,20.0,42.0,24.0,0.3,,,1.0,,3,Medium,,A,,8.0,1.2,,0.65,,1.1,"B4,B8",,,,,,0.85,be_internal,,"[""be""]",0
526,pet_food,Pet Food Pellets,FOOD,Food,561.0,,641.0,641.0,,2,2,30.0,12.0,32.0,18.0,0.1,,,8.0,,2,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
527,animal_feed,Animal Feed Pellets,FOOD,Food,641.0,,721.0,721.0,,2,2,28.0,10.0,30.0,16.0,0.1,,,10.0,,2,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
528,bone_meal,Bone Meal,FOOD,Food,769.0,,865.0,865.0,,4,4,38.0,20.0,40.0,24.0,0.3,,,5.0,,3,Medium,,A,,9.0,1.2,,0.65,,1.2,"B8,B11",,,,,,0.85,be_internal,,"[""be""]",0
529,fish_meal,Fish Meal,FOOD,Food,641.0,,721.0,721.0,,3,3,38.0,20.0,40.0,22.0,0.3,,,10.0,,2,Low,,A,,8.0,1.2,,0.65,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
530,soy_meal,Soy Meal (defatted),FOOD,Food,577.0,,641.0,641.0,,3,3,28.0,12.0,30.0,18.0,0.2,,,12.0,,1,Low,,A,,8.0,1.15,,0.7,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
531,dextrose,Dextrose (glucose),FOOD,Food,641.0,,737.0,737.0,,3,3,35.0,17.0,37.0,20.0,0.2,,,5.0,,1,Low,,A,,8.0,1.15,,0.7,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
532,lactose,Lactose,FOOD,Food,577.0,,673.0,673.0,,3,3,38.0,18.0,40.0,22.0,0.3,,,3.0,,1,Low,,A,,8.0,1.15,,0.65,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
533,corn_syrup_sol,Corn Syrup Solids,FOOD,Food,609.0,,689.0,689.0,,3,3,35.0,17.0,37.0,22.0,0.3,,,5.0,,1,Low,,A,,8.0,1.2,,0.65,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
534,whey_powder,Whey Powder,FOOD,Food,417.0,,497.0,497.0,,4,4,42.0,22.0,44.0,26.0,0.5,,,4.0,,1,Low,,A,,9.0,1.2,,0.55,,1.2,"B1,B8",,,,,,0.85,be_internal,,"[""be""]",0
535,tapioca,Tapioca Starch,FOOD,Food,577.0,,673.0,673.0,,4,4,42.0,22.0,44.0,26.0,0.4,,,10.0,,1,Low,,A,,9.0,1.2,,0.55,,1.2,B1,,,,,,0.85,be_internal,,"[""be""]",0
536,blood_meal,Blood Meal,FOOD,Food,561.0,,641.0,641.0,,4,4,40.0,22.0,42.0,26.0,0.4,,,7.0,,2,Low,,A,,9.0,1.2,,0.55,,1.2,B11,,,,,,0.85,be_internal,,"[""be""]",0
537,maltodextrin,Maltodextrin,FOOD,Food,577.0,,673.0,673.0,,4,4,45.0,25.0,47.0,28.0,0.5,,,5.0,,1,Low,,A,,9.0,1.2,,0.5,,1.3,B1,,,,,,0.85,be_internal,,"[""be""]",0
538,amm_nitrate,Ammonium Nitrate,FERT,Chemicals,721.0,,801.0,801.0,,3,3,32.0,14.0,34.0,20.0,0.2,,,0.3,,2,Low,,B,,8.0,1.2,,0.75,,1.1,"B10,B11",,,,,,0.85,be_internal,,"[""be""]",0
539,amm_sulfate,Ammonium Sulfate,FERT,Chemicals,849.0,,961.0,961.0,,3,3,32.0,14.0,35.0,20.0,0.2,,,0.5,,3,Medium,,B,,8.0,1.2,,0.75,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
540,urea_gran,Urea (granular),FERT,Chemicals,769.0,,865.0,865.0,,2,2,30.0,12.0,32.0,18.0,0.1,,,0.2,,2,Low,,B,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
541,urea_prilled,Urea (prilled),FERT,Chemicals,769.0,,849.0,849.0,,2,2,30.0,12.0,32.0,18.0,0.1,,,0.2,,2,Low,,A,,7.0,1.15,,0.8,,1.0,,,,,,,0.85,be_internal,,"[""be""]",0
542,potash_mur,Potassium Chloride (MOP),FERT,Chemicals,1201.0,,1362.0,1362.0,,3,3,35.0,15.0,37.0,22.0,0.2,,,0.2,,4,Medium,,B,,8.0,1.2,,0.75,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
543,superphosph,Superphosphate (SSP),FERT,Chemicals,961.0,,1090.0,1090.0,,3,3,35.0,16.0,38.0,22.0,0.3,,,1.0,,4,Medium,,B,,8.0,1.2,,0.7,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
544,tsp,Triple Superphosphate (TSP),FERT,Chemicals,961.0,,1090.0,1090.0,,3,3,35.0,15.0,38.0,22.0,0.3,,,1.0,,4,Medium,,B,,9.0,1.2,,0.7,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
545,dap,DAP (Di-Ammonium Phosphate),FERT,Chemicals,897.0,,1009.0,1009.0,,3,3,33.0,14.0,35.0,20.0,0.2,,,0.5,,4,Medium,,B,,8.0,1.2,,0.75,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
546,map,MAP (Mono-Ammonium Phosphate),FERT,Chemicals,897.0,,1009.0,1009.0,,3,3,34.0,15.0,36.0,22.0,0.2,,,0.5,,4,Medium,,B,,8.0,1.2,,0.75,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
547,npk,NPK Compound Fertilizer,FERT,Chemicals,849.0,,961.0,961.0,,3,3,34.0,15.0,36.0,20.0,0.2,,,0.5,,3,Medium,,B,,8.0,1.2,,0.75,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
548,potash_sulf,Potassium Sulfate (SOP),FERT,Chemicals,1201.0,,1346.0,1346.0,,3,3,36.0,18.0,38.0,22.0,0.2,,,0.2,,3,Medium,,B,,8.0,1.2,,0.75,,1.1,,,,,,,0.85,be_internal,,"[""be""]",0
549,can,Calcium Ammonium Nitrate,FERT,Chemicals,801.0,,897.0,897.0,,3,3,35.0,16.0,37.0,20.0,0.2,,,0.3,,2,Low,,B,,8.0,1.2,,0.75,,1.1,"B10,B11",,,,,,0.85,be_internal,,"[""be""]",0
